,OBJECTID,IDPOINT,NCN,NCE,Hnorm,Z,DS,DM,geometry,index_right,OBJECTID_1,NG,EG,g,H,B,L,geometry_right
426,35515,35563,395500.0,313300.0,107.05502175503798,1.840651392862572,31471.632436432206,1840.6513928625716,POINT (313300.00000000093 395500.00000000093),29,855,395765.058154,312803.46520599996,981190.8807147758,111.69748900291967,51.39755727154905,16.308140506490965,POINT (312803.465206 395765.0581540037)
433,35522,35570,395500.0,320300.0,99.73089190714381,1.84777059255365,31396.735786325746,1847.7705925536502,POINT (320300.00000000186 395500.00000000093),56,989,395590.772565,321042.729713,981191.4329412265,94.0,51.398651507565,16.426576540155963,POINT (321042.72971300036 395590.7725650035)
434,35523,35571,395500.0,321300.0,92.0,1.848222246074272,31382.942744889675,1848.222246074272,POINT (321299.99999999907 395500.00000000093),56,989,395590.772565,321042.729713,981191.4329412265,94.0,51.398651507565,16.426576540155963,POINT (321042.72971300036 395590.7725650035)
443,35532,35580,395500.0,330300.0,100.22199516923865,1.849673139669998,31245.240038610616,1849.673139669998,POINT (330300 395500.00000000093),66,999,395453.374996,331234.76920099993,981192.5179960479,117.9227160693772,51.40054215258068,16.57305894158565,POINT (331234.7692010002 395453.3749960009)
444,35533,35581,395500.0,331300.0,117.06768002429817,1.84951072277977,31228.507900532637,1849.5107227797696,POINT (331300.00000000093 395500.00000000093),66,999,395453.374996,331234.76920099993,981192.5179960479,117.9227160693772,51.40054215258068,16.57305894158565,POINT (331234.7692010002 395453.3749960009)
444,35533,35581,395500.0,331300.0,117.06768002429817,1.84951072277977,31228.507900532637,1849.5107227797696,POINT (331300.00000000093 395500.00000000093),78,1011,396311.721596,331865.181665,981191.581696731,129.07266814178365,51.40844303708656,16.58170890564482,POINT (331865.18166499864 396311.72159600444)
445,35534,35582,395500.0,332300.0,106.22610858939879,1.849351561400158,31211.879429225948,1849.3515614001583,POINT (332300.00000000093 395500.00000000093),65,998,396356.084997,331832.192004,981191.561873142,129.9942760817148,51.40883192384805,16.581213821247953,POINT (331832.19200400077 396356.0849970002)
445,35534,35582,395500.0,332300.0,106.22610858939879,1.849351561400158,31211.879429225948,1849.3515614001583,POINT (332300.00000000093 395500.00000000093),69,1002,395367.037442,332662.510354,981191.2777739125,108.0,51.40018946671892,16.593611879706717,POINT (332662.5103540011 395367.0374420006)
445,35534,35582,395500.0,332300.0,106.22610858939879,1.849351561400158,31211.879429225948,1849.3515614001583,POINT (332300.00000000093 395500.00000000093),78,1011,396311.721596,331865.181665,981191.581696731,129.07266814178365,51.40844303708656,16.58170890564482,POINT (331865.18166499864 396311.72159600444)
446,35535,35583,395500.0,333300.0,109.62103241892373,1.849058672569137,31194.750770741473,1849.058672569137,POINT (333300.00000000093 395500.00000000093),69,1002,395367.037442,332662.510354,981191.2777739125,108.0,51.40018946671892,16.593611879706717,POINT (332662.5103540011 395367.0374420006)
450,35732,35780,396500.0,307300.0,130.0,1.82506621706117,31471.144039836938,1825.06621706117,POINT (307300.00000000093 396500.00000000093),35,887,396126.166764,307397.81765800004,981190.020679077,125.83077633518405,51.39899126921683,16.230308190169428,POINT (307397.8176579997 396126.16676400043)
451,35733,35781,396500.0,308300.0,130.9682788451515,1.826873538829136,31465.30533305179,1826.8735388291354,POINT (308300.00000000093 396500.00000000093),35,887,396126.166764,307397.81765800004,981190.020679077,125.83077633518405,51.39899126921683,16.230308190169428,POINT (307397.8176579997 396126.16676400043)
455,35737,35785,396500.0,312300.0,108.0,1.834020298642104,31441.28646826927,1834.0202986421036,POINT (312300.00000000093 396500.00000000093),29,855,395765.058154,312803.46520599996,981190.8807147758,111.69748900291967,51.39755727154905,16.308140506490965,POINT (312803.465206 395765.0581540037)
456,35738,35786,396500.0,313300.0,117.06562331422538,1.83513812582287,31431.104983910576,1835.1381258228698,POINT (313300.00000000093 396500.00000000093),29,855,395765.058154,312803.46520599996,981190.8807147758,111.69748900291967,51.39755727154905,16.308140506490965,POINT (312803.465206 395765.0581540037)
460,35742,35790,396500.0,317300.0,100.0,1.839602243069786,31390.194574784648,1839.6022430697863,POINT (317300.00000000186 396500.00000000093),55,988,397302.824165,317076.649866,981190.7930563141,102.0,51.412768849454174,16.36872451008717,POINT (317076.64986600075 397302.82416499965)
464,35746,35794,396500.0,321300.0,91.07897665979021,1.84263394053052,31341.55929185515,1842.63394053052,POINT (321299.99999999907 396500.00000000093),56,989,395590.772565,321042.729713,981191.4329412265,94.0,51.398651507565,16.426576540155963,POINT (321042.72971300036 395590.7725650035)
465,35747,35795,396500.0,322300.0,88.0,1.843081513939331,31327.745272545435,1843.0815139393308,POINT (322299.99999999907 396500.00000000093),82,1015,396863.106582,322825.97262,981193.2891433171,89.0,51.41064430221675,16.451556582625468,POINT (322825.972620002 396863.10658200085)
466,35748,35796,396500.0,323300.0,90.11762334662234,1.84352932011926,31313.921163186875,1843.5293201192603,POINT (323300 396500.00000000093),82,1015,396863.106582,322825.97262,981193.2891433171,89.0,51.41064430221675,16.451556582625468,POINT (322825.972620002 396863.10658200085)
468,35750,35798,396500.0,325300.0,89.0,1.844425659506232,31286.243270052193,1844.4256595062316,POINT (325300 396500.00000000093),68,1001,396672.213475,325648.275137,981193.6903036522,88.206786903982,51.40980420105963,16.492203917627187,POINT (325648.2751370007 396672.213475002)
469,35751,35799,396500.0,326300.0,89.0,1.844766034702972,31271.87675366855,1844.7660347029714,POINT (326300 396500.00000000093),68,1001,396672.213475,325648.275137,981193.6903036522,88.206786903982,51.40980420105963,16.492203917627187,POINT (325648.2751370007 396672.213475002)
470,35752,35800,396500.0,327300.0,90.0,1.84460102500607,31255.104293027867,1844.60102500607,POINT (327300 396500.00000000093),71,1004,396663.459919,328277.396301,981193.6387217051,105.03189041700772,51.41052822050754,16.529986197018488,POINT (328277.3963010004 396663.4599190019)
471,35753,35801,396500.0,328300.0,106.65087162245254,1.844437068307653,31238.32905569126,1844.4370683076527,POINT (328300 396500.00000000093),71,1004,396663.459919,328277.396301,981193.6387217051,105.03189041700772,51.41052822050754,16.529986197018488,POINT (328277.3963010004 396663.4599190019)
472,35754,35802,396500.0,329300.0,95.06562331422538,1.844274164958197,31221.55113357242,1844.2741649581967,POINT (329300 396500.00000000093),70,1003,396729.825661,329804.813229,981193.1316263997,109.90461078872613,51.411585343176434,16.551902655108524,POINT (329804.8132290011 396729.8256610036)
473,35755,35803,396500.0,330300.0,114.44399033848094,1.844112315307975,31204.770618593535,1844.1123153079748,POINT (330300 396500.00000000093),70,1003,396729.825661,329804.813229,981193.1316263997,109.90461078872613,51.411585343176434,16.551902655108524,POINT (329804.8132290011 396729.8256610036)
474,35756,35804,396500.0,331300.0,126.33837136379051,1.843951519707026,31187.98760268515,1843.9515197070261,POINT (331300.00000000093 396500.00000000093),65,998,396356.084997,331832.192004,981191.561873142,129.9942760817148,51.40883192384805,16.581213821247953,POINT (331832.19200400077 396356.0849970002)
474,35756,35804,396500.0,331300.0,126.33837136379051,1.843951519707026,31187.98760268515,1843.9515197070261,POINT (331300.00000000093 396500.00000000093),78,1011,396311.721596,331865.181665,981191.581696731,129.07266814178365,51.40844303708656,16.58170890564482,POINT (331865.18166499864 396311.72159600444)
475,35757,35805,396500.0,332300.0,132.5262361487109,1.843791778505158,31171.20217778603,1843.791778505158,POINT (332300.00000000093 396500.00000000093),44,963,396981.578414,332971.365075,981191.2183365833,154.0014147227928,51.41478986580798,16.59728841900267,POINT (332971.36507500056 396981.57841400243)
475,35757,35805,396500.0,332300.0,132.5262361487109,1.843791778505158,31171.20217778603,1843.791778505158,POINT (332300.00000000093 396500.00000000093),65,998,396356.084997,331832.192004,981191.561873142,129.9942760817148,51.40883192384805,16.581213821247953,POINT (331832.19200400077 396356.0849970002)
475,35757,35805,396500.0,332300.0,132.5262361487109,1.843791778505158,31171.20217778603,1843.791778505158,POINT (332300.00000000093 396500.00000000093),78,1011,396311.721596,331865.181665,981191.581696731,129.07266814178365,51.40844303708656,16.58170890564482,POINT (331865.18166499864 396311.72159600444)
476,35758,35806,396500.0,333300.0,138.7211843494456,1.843518714939987,31154.006592336274,1843.5187149399867,POINT (333300.00000000093 396500.00000000093),44,963,396981.578414,332971.365075,981191.2183365833,154.0014147227928,51.41478986580798,16.59728841900267,POINT (332971.36507500056 396981.57841400243)
481,35956,36004,397500.0,308300.0,130.05233136275524,1.821641955105126,31431.132111597963,1821.641955105126,POINT (308300.00000000093 397500.00000000093),34,860,397785.856509,308783.20759700006,981189.3422293045,134.71737141718404,51.41437114021602,16.249310722584426,POINT (308783.2075969996 397785.85650900006)
482,35957,36005,397500.0,309300.0,129.30646704129805,1.823412107084708,31424.83756169221,1823.412107084708,POINT (309300.00000000093 397500.00000000093),34,860,397785.856509,308783.20759700006,981189.3422293045,134.71737141718404,51.41437114021602,16.249310722584426,POINT (308783.2075969996 397785.85650900006)
486,35961,36009,397500.0,313300.0,112.52175778439418,1.829765936796531,31395.020157903917,1829.7659367965307,POINT (313300.00000000093 397500.00000000093),26,852,397777.910963,314248.401369,981190.8785418593,105.79139230433066,51.416117492001966,16.327839495763527,POINT (314248.40136899985 397777.91096300073)
487,35962,36010,397500.0,314300.0,108.24063474244002,1.830858686843701,31384.468826186465,1830.8586868437012,POINT (314300.00000000186 397500.00000000093),26,852,397777.910963,314248.401369,981190.8785418593,105.79139230433066,51.416117492001966,16.327839495763527,POINT (314248.40136899985 397777.91096300073)
489,35964,36012,397500.0,316300.0,102.99749858418181,1.833042040163208,31363.31096699748,1833.0420401632077,POINT (316300.00000000186 397500.00000000093),30,856,398100.082766,316549.862688,981191.3314428622,98.66075985386487,51.41976195019485,16.360742754214343,POINT (316549.86268800125 398100.08276600204)
489,35964,36012,397500.0,316300.0,102.99749858418181,1.833042040163208,31363.31096699748,1833.0420401632077,POINT (316300.00000000186 397500.00000000093),55,988,397302.824165,317076.649866,981190.7930563141,102.0,51.412768849454174,16.36872451008717,POINT (317076.64986600075 397302.82416499965)
489,35964,36012,397500.0,316300.0,102.99749858418181,1.833042040163208,31363.31096699748,1833.0420401632077,POINT (316300.00000000186 397500.00000000093),62,995,398033.524937,316672.70078,981191.2933317908,98.7247174143231,51.41920368600051,16.362542429063755,POINT (316672.7007799996 398033.524937002)
490,35965,36013,397500.0,317300.0,99.0,1.83413267204432,31352.70485134064,1834.1326720443196,POINT (317300.00000000186 397500.00000000093),30,856,398100.082766,316549.862688,981191.3314428622,98.66075985386487,51.41976195019485,16.360742754214343,POINT (316549.86268800125 398100.08276600204)
490,35965,36013,397500.0,317300.0,99.0,1.83413267204432,31352.70485134064,1834.1326720443196,POINT (317300.00000000186 397500.00000000093),55,988,397302.824165,317076.649866,981190.7930563141,102.0,51.412768849454174,16.36872451008717,POINT (317076.64986600075 397302.82416499965)
490,35965,36013,397500.0,317300.0,99.0,1.83413267204432,31352.70485134064,1834.1326720443196,POINT (317300.00000000186 397500.00000000093),62,995,398033.524937,316672.70078,981191.2933317908,98.7247174143231,51.41920368600051,16.362542429063755,POINT (316672.7007799996 398033.524937002)
493,35968,36016,397500.0,320300.0,95.0,1.836680994325061,31317.050297600497,1836.6809943250614,POINT (320300.00000000186 397500.00000000093),58,991,398392.31470300007,320138.167746,981193.2458352558,90.89224798554824,51.423538236996066,16.41216138412463,POINT (320138.167746 398392.31470300443)
495,35970,36018,397500.0,322300.0,95.17783404540387,1.837551490582696,31288.924112572684,1837.5514905826965,POINT (322299.99999999907 397500.00000000093),82,1015,396863.106582,322825.97262,981193.2891433171,89.0,51.41064430221675,16.451556582625468,POINT (322825.972620002 396863.10658200085)
496,35971,36019,397500.0,323300.0,88.79240180125998,1.837987083682906,31274.84579096117,1837.9870836829061,POINT (323300 397500.00000000093),50,983,397896.600151,323670.640384,981194.9300405608,92.0,51.42019442075119,16.463179033048004,POINT (323670.6403839998 397896.6001510024)
496,35971,36019,397500.0,323300.0,88.79240180125998,1.837987083682906,31274.84579096117,1837.9870836829061,POINT (323300 397500.00000000093),82,1015,396863.106582,322825.97262,981193.2891433171,89.0,51.41064430221675,16.451556582625468,POINT (322825.972620002 396863.10658200085)
496,35971,36019,397500.0,323300.0,88.79240180125998,1.837987083682906,31274.84579096117,1837.9870836829061,POINT (323300 397500.00000000093),136,1163,398074.35202,323159.311451,981194.5036517587,88.29939389713763,51.4216322750916,16.45574167379691,POINT (323159.3114510011 398074.35202000104)
497,35972,36020,397500.0,324300.0,94.56836082151648,1.838422916341474,31260.75751531998,1838.4229163414739,POINT (324300 397500.00000000093),50,983,397896.600151,323670.640384,981194.9300405608,92.0,51.42019442075119,16.463179033048004,POINT (323670.6403839998 397896.6001510024)
498,35973,36021,397500.0,325300.0,88.0,1.838858995742223,31246.65943469513,1838.8589957422228,POINT (325300 397500.00000000093),68,1001,396672.213475,325648.275137,981193.6903036522,88.206786903982,51.40980420105963,16.492203917627187,POINT (325648.2751370007 396672.213475002)
498,35973,36021,397500.0,325300.0,88.0,1.838858995742223,31246.65943469513,1838.8589957422228,POINT (325300 397500.00000000093),88,1021,398366.66171,324900.4090609999,981195.3816598416,90.0,51.42479971820153,16.480620686166507,POINT (324900.40906099975 398366.66170999967)
501,35976,36024,397500.0,328300.0,101.56423650180659,1.838879652272734,31198.290287075248,1838.8796522727337,POINT (328300 397500.00000000093),71,1004,396663.459919,328277.396301,981193.6387217051,105.03189041700772,51.41052822050754,16.529986197018488,POINT (328277.3963010004 396663.4599190019)
502,35977,36025,397500.0,329300.0,114.88684753266332,1.83871616792521,31181.355369651847,1838.7161679252097,POINT (329300 397500.00000000093),70,1003,396729.825661,329804.813229,981193.1316263997,109.90461078872613,51.411585343176434,16.551902655108524,POINT (329804.8132290011 396729.8256610036)
503,35978,36026,397500.0,330300.0,134.1261573177053,1.838553737593653,31164.417852744533,1838.5537375936528,POINT (330300 397500.00000000093),70,1003,396729.825661,329804.813229,981193.1316263997,109.90461078872613,51.411585343176434,16.551902655108524,POINT (329804.8132290011 396729.8256610036)
505,35980,36028,397500.0,332300.0,169.45280526196953,1.83823204037934,31130.535388460587,1838.23204037934,POINT (332300.00000000093 397500.00000000093),44,963,396981.578414,332971.365075,981191.2183365833,154.0014147227928,51.41478986580798,16.59728841900267,POINT (332971.36507500056 396981.57841400243)
506,35981,36029,397500.0,333300.0,148.77183470053205,1.837977984818508,31113.265371279544,1837.9779848185083,POINT (333300.00000000093 397500.00000000093),44,963,396981.578414,332971.365075,981191.2183365833,154.0014147227928,51.41478986580798,16.59728841900267,POINT (332971.36507500056 396981.57841400243)
508,35983,36031,397500.0,335300.0,132.9364333958456,1.836634755355681,31075.852381920842,1836.6347553556811,POINT (335300.00000000093 397500.00000000093),43,962,397887.214263,335263.600469,981190.2163891308,127.54061276730863,51.42359970198419,16.62981062021182,POINT (335263.6004689997 397887.2142629996)
511,36179,36227,398500.0,308300.0,134.82325245231186,1.816413046201025,31396.991391447602,1816.4130462010246,POINT (308300.00000000093 398500.00000000093),34,860,397785.856509,308783.20759700006,981189.3422293045,134.71737141718404,51.41437114021602,16.249310722584426,POINT (308783.2075969996 397785.85650900006)
512,36180,36228,398500.0,309300.0,132.8211957422427,1.818147667493768,31390.26651271732,1818.147667493768,POINT (309300.00000000093 398500.00000000093),34,860,397785.856509,308783.20759700006,981189.3422293045,134.71737141718404,51.41437114021602,16.249310722584426,POINT (308783.2075969996 397785.85650900006)
517,36185,36233,398500.0,314300.0,104.06150989408343,1.825463932583014,31348.05854484247,1825.4639325830144,POINT (314300.00000000186 398500.00000000093),26,852,397777.910963,314248.401369,981190.8785418593,105.79139230433066,51.416117492001966,16.327839495763527,POINT (314248.40136899985 397777.91096300073)
517,36185,36233,398500.0,314300.0,104.06150989408343,1.825463932583014,31348.05854484247,1825.4639325830144,POINT (314300.00000000186 398500.00000000093),33,859,399457.840977,314507.668876,981190.5866466243,123.6790398948677,51.4312962185463,16.33068506634949,POINT (314507.6688760016 399457.8409770038)
519,36187,36235,398500.0,316300.0,100.91793477280095,1.827598576050002,31326.197963567687,1827.598576050002,POINT (316300.00000000186 398500.00000000093),30,856,398100.082766,316549.862688,981191.3314428622,98.66075985386487,51.41976195019485,16.360742754214343,POINT (316549.86268800125 398100.08276600204)
519,36187,36235,398500.0,316300.0,100.91793477280095,1.827598576050002,31326.197963567687,1827.598576050002,POINT (316300.00000000186 398500.00000000093),62,995,398033.524937,316672.70078,981191.2933317908,98.7247174143231,51.41920368600051,16.362542429063755,POINT (316672.7007799996 398033.524937002)
520,36188,36236,398500.0,317300.0,94.82876265186641,1.828664851210639,31315.2404571364,1828.6648512106387,POINT (317300.00000000186 398500.00000000093),30,856,398100.082766,316549.862688,981191.3314428622,98.66075985386487,51.41976195019485,16.360742754214343,POINT (316549.86268800125 398100.08276600204)
520,36188,36236,398500.0,317300.0,94.82876265186641,1.828664851210639,31315.2404571364,1828.6648512106387,POINT (317300.00000000186 398500.00000000093),62,995,398033.524937,316672.70078,981191.2933317908,98.7247174143231,51.41920368600051,16.362542429063755,POINT (316672.7007799996 398033.524937002)
522,36190,36238,398500.0,319300.0,90.87698021183314,1.83075356173062,31293.0574278085,1830.75356173062,POINT (319300.00000000186 398500.00000000093),58,991,398392.31470300007,320138.167746,981193.2458352558,90.89224798554824,51.423538236996066,16.41216138412463,POINT (320138.167746 398392.31470300443)
523,36191,36239,398500.0,320300.0,91.2014280685562,1.831176262647444,31278.755590441364,1831.1762626474444,POINT (320300.00000000186 398500.00000000093),58,991,398392.31470300007,320138.167746,981193.2458352558,90.89224798554824,51.423538236996066,16.41216138412463,POINT (320138.167746 398392.31470300443)
523,36191,36239,398500.0,320300.0,91.2014280685562,1.831176262647444,31278.755590441364,1831.1762626474444,POINT (320300.00000000186 398500.00000000093),61,994,398604.276569,320416.784159,981193.6238940298,91.0,51.425531186333245,16.416058232648282,POINT (320416.78415900096 398604.2765689995)
524,36192,36240,398500.0,321300.0,87.80903154860158,1.831599181168348,31264.44333877127,1831.599181168348,POINT (321299.99999999907 398500.00000000093),61,994,398604.276569,320416.784159,981193.6238940298,91.0,51.425531186333245,16.416058232648282,POINT (320416.78415900096 398604.2765689995)
525,36193,36241,398500.0,322300.0,93.55526238110664,1.832022324480305,31250.120821899374,1832.022324480305,POINT (322299.99999999907 398500.00000000093),136,1163,398074.35202,323159.311451,981194.5036517587,88.29939389713763,51.4216322750916,16.45574167379691,POINT (323159.3114510011 398074.35202000104)
526,36194,36242,398500.0,323300.0,88.0,1.832445699770886,31235.788188942734,1832.4456997708864,POINT (323300 398500.00000000093),50,983,397896.600151,323670.640384,981194.9300405608,92.0,51.42019442075119,16.463179033048004,POINT (323670.6403839998 397896.6001510024)
526,36194,36242,398500.0,323300.0,88.0,1.832445699770886,31235.788188942734,1832.4456997708864,POINT (323300 398500.00000000093),136,1163,398074.35202,323159.311451,981194.5036517587,88.29939389713763,51.4216322750916,16.45574167379691,POINT (323159.3114510011 398074.35202000104)
527,36195,36243,398500.0,324300.0,88.0,1.832869314228227,31221.445589033818,1832.8693142282268,POINT (324300 398500.00000000093),50,983,397896.600151,323670.640384,981194.9300405608,92.0,51.42019442075119,16.463179033048004,POINT (323670.6403839998 397896.6001510024)
527,36195,36243,398500.0,324300.0,88.0,1.832869314228227,31221.445589033818,1832.8693142282268,POINT (324300 398500.00000000093),88,1021,398366.66171,324900.4090609999,981195.3816598416,90.0,51.42479971820153,16.480620686166507,POINT (324900.40906099975 398366.66170999967)
528,36196,36244,398500.0,325300.0,87.04848753482977,1.833293175041061,31207.093171320666,1833.2931750410605,POINT (325300 398500.00000000093),88,1021,398366.66171,324900.4090609999,981195.3816598416,90.0,51.42479971820153,16.480620686166507,POINT (324900.40906099975 398366.66170999967)
538,36206,36254,398500.0,335300.0,131.10925893144667,1.831117111535504,31035.02749134479,1831.1171115355041,POINT (335300.00000000093 398500.00000000093),43,962,397887.214263,335263.600469,981190.2163891308,127.54061276730863,51.42359970198419,16.62981062021182,POINT (335263.6004689997 397887.2142629996)
542,36403,36451,399500.0,309300.0,142.8211957422427,1.812885891041641,31355.72782292266,1812.8858910416407,POINT (309300.00000000093 399500.00000000093),21,847,400306.462826,308930.564094,981188.0758456293,158.79499751069582,51.43706641837156,16.25006793190258,POINT (308930.5640940014 400306.4628260024)
544,36405,36453,399500.0,311300.0,125.81708232210075,1.816279151720106,31341.340804339674,1816.2791517201065,POINT (311300.00000000093 399500.00000000093),27,853,399773.763662,312068.245174,981189.6304271985,134.0,51.433330444727964,16.295454748131323,POINT (312068.24517400004 399773.7636620011)
545,36406,36454,399500.0,312300.0,145.8810936319769,1.817973377316911,31334.109665608274,1817.973377316911,POINT (312300.00000000093 399500.00000000093),27,853,399773.763662,312068.245174,981189.6304271985,134.0,51.433330444727964,16.295454748131323,POINT (312068.24517400004 399773.7636620011)
547,36408,36456,399500.0,314300.0,124.20135691269076,1.82007095815089,31311.674022442505,1820.0709581508895,POINT (314300.00000000186 399500.00000000093),33,859,399457.840977,314507.668876,981190.5866466243,123.6790398948677,51.4312962185463,16.33068506634949,POINT (314507.6688760016 399457.8409770038)
548,36409,36457,399500.0,315300.0,104.64186007997404,1.821114269760502,31300.401384629,1821.1142697605017,POINT (315300.00000000186 399500.00000000093),33,859,399457.840977,314507.668876,981190.5866466243,123.6790398948677,51.4312962185463,16.33068506634949,POINT (314507.6688760016 399457.8409770038)
553,36414,36462,399500.0,320300.0,89.05945318401155,1.82567239834618,31240.4789646239,1825.67239834618,POINT (320300.00000000186 399500.00000000093),61,994,398604.276569,320416.784159,981193.6238940298,91.0,51.425531186333245,16.416058232648282,POINT (320416.78415900096 398604.2765689995)
561,36422,36470,399500.0,328300.0,125.76218726395382,1.827764957322784,31118.244905602125,1827.7649573227839,POINT (328300 399500.00000000093),72,1005,400382.481872,328325.529947,981195.9133265193,100.07975824656413,51.4439625765115,16.528874771721917,POINT (328325.52994700056 400382.4818720035)
571,36625,36673,400500.0,308300.0,177.54185664275752,1.805963261111485,31328.807555357405,1805.9632611114848,POINT (308300.00000000093 400500.00000000093),21,847,400306.462826,308930.564094,981188.0758456293,158.79499751069582,51.43706641837156,16.25006793190258,POINT (308930.5640940014 400306.4628260024)
572,36626,36674,400500.0,309300.0,165.0,1.807626779783841,31321.22151727132,1807.6267797838414,POINT (309300.00000000093 400500.00000000093),21,847,400306.462826,308930.564094,981188.0758456293,158.79499751069582,51.43706641837156,16.25006793190258,POINT (308930.5640940014 400306.4628260024)
575,36629,36677,400500.0,312300.0,147.0,1.812607579559677,31298.311214649417,1812.607579559677,POINT (312300.00000000093 400500.00000000093),27,853,399773.763662,312068.245174,981189.6304271985,134.0,51.433330444727964,16.295454748131323,POINT (312068.24517400004 399773.7636620011)
591,36645,36693,400500.0,328300.0,97.53805080193334,1.822207678463748,31078.238309170854,1822.2076784637477,POINT (328300 400500.00000000093),72,1005,400382.481872,328325.529947,981195.9133265193,100.07975824656413,51.4439625765115,16.528874771721917,POINT (328325.52994700056 400382.4818720035)
592,36646,36694,400500.0,329300.0,97.27733493310643,1.822042449769092,31060.832037127784,1822.042449769092,POINT (329300 400500.00000000093),72,1005,400382.481872,328325.529947,981195.9133265193,100.07975824656413,51.4439625765115,16.528874771721917,POINT (328325.52994700056 400382.4818720035)
602,36849,36897,401500.0,309300.0,192.10300385515112,1.802370335777746,31286.747620748956,1802.3703357777458,POINT (309300.00000000093 401500.00000000186),19,845,402425.190914,309130.91305,981186.4238201057,183.10258666535265,51.45616897499383,16.251804578283423,POINT (309130.9130499987 402425.19091399945)
605,36852,36900,401500.0,312300.0,161.8150256120316,1.807244407741989,31262.544670314346,1807.2444077419889,POINT (312300.00000000093 401500.00000000186),31,857,402191.98352,312467.65743,981189.4187156167,185.0589993154956,51.45518939565067,16.299913958108206,POINT (312467.6574300006 402191.98352000304)
615,36862,36910,401500.0,322300.0,90.79445851135095,1.815439976267803,31133.81830319211,1815.4399762678026,POINT (322299.99999999907 401500.00000000186),53,986,401948.851421,322312.632418,981198.8084429129,94.0,51.456181887722046,16.44162775028732,POINT (322312.632418002 401948.85142100044)
621,36868,36916,401500.0,328300.0,97.65364524729011,1.816650445386056,31038.242453239567,1816.6504453860557,POINT (328300 401500.00000000186),74,1007,401902.659239,328582.12207100005,981197.0779048409,95.57878134139719,51.457700879954615,16.531827617692837,POINT (328582.1220709998 401902.6592390016)
622,36869,36917,401500.0,329300.0,101.55055644604181,1.816484634790816,31020.678939930014,1816.4846347908162,POINT (329300 401500.00000000186),74,1007,401902.659239,328582.12207100005,981197.0779048409,95.57878134139719,51.457700879954615,16.531827617692837,POINT (328582.1220709998 401902.6592390016)
622,36869,36917,401500.0,329300.0,101.55055644604181,1.816484634790816,31020.678939930014,1816.4846347908162,POINT (329300 401500.00000000186),76,1009,401906.769138,329751.948383,981194.9165562277,105.54460525795376,51.45809101615337,16.54865283456876,POINT (329751.9483830007 401906.7691380009)
623,36870,36918,401500.0,330300.0,110.0,1.816319879479578,31003.112800565246,1816.3198794795776,POINT (330300 401500.00000000186),76,1009,401906.769138,329751.948383,981194.9165562277,105.54460525795376,51.45809101615337,16.54865283456876,POINT (329751.9483830007 401906.7691380009)
628,36875,36923,401500.0,335300.0,131.65704175272185,1.814559591001411,30912.570391503454,1814.5595910014106,POINT (335300.00000000093 401500.00000000186),46,965,401604.4166480001,335730.841976,981191.9047830554,129.5808376193927,51.45714134140194,16.634801228160974,POINT (335730.84197599906 401604.41664800234)
629,36876,36924,401500.0,336300.0,136.46867085937265,1.813938520455516,30893.69841917889,1813.9385204555158,POINT (336300.00000000093 401500.00000000186),46,965,401604.4166480001,335730.841976,981191.9047830554,129.5808376193927,51.45714134140194,16.634801228160974,POINT (335730.84197599906 401604.41664800234)
631,37071,37119,402500.0,308300.0,178.0721183519577,1.795524200097175,31260.754025609367,1795.5242000971748,POINT (308300.00000000093 402500.00000000186),19,845,402425.190914,309130.91305,981186.4238201057,183.10258666535265,51.45616897499383,16.251804578283423,POINT (309130.9130499987 402425.19091399945)
632,37072,37120,402500.0,309300.0,177.83062360183408,1.797116561082603,31252.30615836401,1797.116561082603,POINT (309300.00000000093 402500.00000000186),19,845,402425.190914,309130.91305,981186.4238201057,183.10258666535265,51.45616897499383,16.251804578283423,POINT (309130.9130499987 402425.19091399945)
635,37075,37123,402500.0,312300.0,197.0,1.801883863891113,31226.810057223218,1801.8838638911127,POINT (312300.00000000093 402500.00000000186),31,857,402191.98352,312467.65743,981189.4187156167,185.0589993154956,51.45518939565067,16.299913958108206,POINT (312467.6574300006 402191.98352000304)
636,37076,37124,402500.0,313300.0,173.8401508386587,1.802931837402556,31214.984562336642,1802.9318374025556,POINT (313300.00000000093 402500.00000000186),31,857,402191.98352,312467.65743,981189.4187156167,185.0589993154956,51.45518939565067,16.299913958108206,POINT (312467.6574300006 402191.98352000304)
641,37081,37129,402500.0,318300.0,94.0,1.807779167300954,31153.254177464943,1807.7791673009535,POINT (318300.00000000186 402500.00000000186),54,987,402995.800951,318557.298815,981196.6460726759,94.0,51.46439719549528,16.387080169546508,POINT (318557.2988150008 402995.80095099844)
642,37082,37130,402500.0,319300.0,90.98937688518336,1.808746568810446,31140.854050422247,1808.746568810446,POINT (319300.00000000186 402500.00000000186),54,987,402995.800951,318557.298815,981196.6460726759,94.0,51.46439719549528,16.387080169546508,POINT (318557.2988150008 402995.80095099844)
645,37085,37133,402500.0,322300.0,98.14130655667653,1.809914245754568,31095.08662729498,1809.9142457545677,POINT (322299.99999999907 402500.00000000186),53,986,401948.851421,322312.632418,981198.8084429129,94.0,51.456181887722046,16.44162775028732,POINT (322312.632418002 401948.85142100044)
